round,district,selected,Topic_0,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6
2,Herttoniemi,False,0.0027061452,0.002705124,0.2674677,0.0027020315,0.54510176,0.1766141,0.0027031312
1,,True,0.0033361951,0.0033386932,0.20418419,0.17461738,0.24983987,0.32053435,0.044149283
2,Lauttasaari,False,0.0059804013,0.0059777624,0.005969678,0.3242304,0.40366593,0.0059614126,0.24821447
3,,False,0.09018944,0.4114134,0.0047775563,0.47927803,0.004789104,0.0047675488,0.0047849175
1,Vartiokylä,False,0.0027556154,0.0027610844,0.002755701,0.0027514785,0.2158437,0.7703796,0.0027528026
2,Kallio,False,0.3633287,0.0034176446,0.25089762,0.0034112188,0.1962973,0.17923427,0.0034132346
3,Alppiharju,False,0.0042129173,0.004212983,0.91159725,0.004206126,0.004211306,0.0042185234,0.06734081
1,Kampinmalmi,False,0.00342232,0.0034211315,0.4997814,0.0034093945,0.4831413,0.0034109494,0.0034134781
2,Tuomarinkylä,False,0.0021161055,0.0021082957,0.7572132,0.0021057867,0.002108836,0.0021058398,0.23224196
3,Myllypuro,True,0.8771207,0.020470493,0.02045607,0.020472413,0.020459646,0.020543853,0.020476876
1,Malmi,False,0.013032559,0.9218062,0.013076792,0.013010289,0.013058224,0.013007504,0.013008431
2,,False,0.006517162,0.0065352037,0.59730226,0.006507021,0.15932322,0.2173062,0.0065089785
3,Ullanlinna,True,0.91401243,0.0143328365,0.014324602,0.0142969405,0.014409556,0.014300115,0.014323545
1,Lauttasaari,False,0.3412432,0.01024047,0.010236161,0.0102279,0.010233415,0.6075673,0.010251521
2,Puistola,False,0.060615763,0.00624163,0.16488089,0.0062235133,0.006227986,0.38018498,0.37562525
3,Malmi,False,0.011925705,0.7321674,0.011936276,0.011911712,0.2081955,0.0119298175,0.011933569
1,Kampinmalmi,False,0.007167918,0.0071736695,0.95696545,0.007154398,0.0071710013,0.007182646,0.0071849255
2,Puistola,False,0.0024773194,0.0024734917,0.0024736186,0.002473791,0.218182,0.5066454,0.26527438
3,Vartiokylä,False,0.0051216376,0.0051141297,0.70288086,0.06095475,0.0051204152,0.21566589,0.005142353
1,Reijola,False,0.00845522,0.008467914,0.008415349,0.008439393,0.008436816,0.008417849,0.94936746
2,Kampinmalmi,False,0.006837379,0.006830267,0.006859868,0.006809272,0.0068255323,0.006827149,0.95901054
3,Vallila,False,0.010217301,0.0102153625,0.0102299545,0.010208558,0.9386184,0.0102771465,0.010233276
1,Länsi-Pakila,False,0.002930113,0.002929084,0.0029288155,0.16199695,0.002932974,0.26440564,0.5618764
2,Itä-Pakila,False,0.003421898,0.0034166311,0.0034156826,0.0034072977,0.0034192516,0.34515026,0.63776904
3,Vanhakaupunki,False,0.32434672,0.017921189,0.18488288,0.0178793,0.017960675,0.4190323,0.017976915
1,Kampinmalmi,False,0.5952699,0.3790935,0.0051344633,0.005138091,0.0051325643,0.0051197284,0.005111768
3,Alppiharju,False,0.2584612,0.010215275,0.010233819,0.010208998,0.010251119,0.010272336,0.69035727
1,Suutarila,False,0.8655479,0.0022388038,0.002242926,0.002244766,0.0022375898,0.123251446,0.002236564
2,Puistola,False,0.0028689788,0.002870522,0.12691627,0.0028740359,0.6559743,0.002874532,0.20562135
3,Reijola,True,0.0839794,0.6122645,0.006229358,0.0062551936,0.0062274397,0.2787998,0.006244316
1,Reijola,False,0.013048499,0.45800418,0.013080005,0.013037557,0.013013523,0.47676796,0.013048296
1,Laajasalo,False,0.47595137,0.011054305,0.011001866,0.4688397,0.011075012,0.011045642,0.011032122
2,Kallio,False,0.007559776,0.007552925,0.61839265,0.007537844,0.00755009,0.007564343,0.34384242
3,Oulunkylä,False,0.8567931,0.023953931,0.023822252,0.0238131,0.023885194,0.02388364,0.023848753
1,Vuosaari,False,0.25288057,0.05665296,0.68003774,0.0026014212,0.002604105,0.0026094578,0.002613711
2,Oulunkylä,False,0.1716572,0.13096596,0.0042197322,0.00420894,0.27912444,0.046868224,0.36295548
1,Kallio,False,0.001970678,0.0019623803,0.988185,0.0019657747,0.0019632257,0.0019844698,0.0019684662
2,Vironniemi,False,0.97542894,0.0040885396,0.004098419,0.00409394,0.004088708,0.004095463,0.0041059684
1,Kampinmalmi,False,0.0024371415,0.0024263845,0.0024272932,0.0024267866,0.9854315,0.0024246904,0.0024262613
2,Laajasalo,False,0.58497375,0.003258906,0.003266287,0.095352076,0.0032680961,0.30661607,0.0032648335
3,Kampinmalmi,True,0.9569884,0.007156004,0.0071678148,0.0071515013,0.0071901823,0.007175537,0.0071705673
1,Kaarela,False,0.7143827,0.005122026,0.0051152483,0.0051450534,0.0051292847,0.00514869,0.259957
1,Kampinmalmi,False,0.6434617,0.0029851845,0.34159592,0.0029907841,0.002985195,0.0029865403,0.0029946386
3,Vanhakaupunki,False,0.34474254,0.15686586,0.0071805175,0.0071529173,0.0071601802,0.0071783923,0.4697196
1,,False,0.0027572992,0.002760124,0.88862437,0.0027542757,0.09758553,0.0027612445,0.002757182
1,Tuomarinkylä,False,0.9283586,0.011997901,0.011921272,0.011934856,0.011933955,0.011927623,0.011925772
3,,False,0.7356756,0.017881947,0.017917773,0.017884187,0.17487045,0.017888004,0.017882101
1,Puistola,False,0.0033331644,0.09295051,0.056047145,0.16424502,0.5393804,0.0033434744,0.14070028
3,Malmi,False,0.0062611783,0.0062633175,0.006242594,0.006229151,0.7193227,0.006229448,0.24945167
3,Vallila,False,0.5079651,0.004338473,0.1256715,0.04448668,0.0043391516,0.0043447767,0.30885434
1,Kampinmalmi,False,0.00511409,0.0051184027,0.9692818,0.005109875,0.005111652,0.005130026,0.0051341713
2,Pasila,False,0.9773544,0.0037783545,0.0037747151,0.0037670168,0.0037830295,0.0037690361,0.0037734336
1,Tuomarinkylä,False,0.013003476,0.013010617,0.013033362,0.013014597,0.013038701,0.013110248,0.921789
2,Vironniemi,False,0.017948644,0.304512,0.017928775,0.21412456,0.017930618,0.017931843,0.40962356
3,,False,0.005511784,0.16850168,0.0055091274,0.0055057546,0.80395764,0.0055022305,0.005511771
1,Suutarila,False,0.0025641816,0.0025611434,0.16029829,0.002561753,0.8268867,0.0025625222,0.0025653585
3,Suutarila,False,0.014313508,0.014302333,0.014317895,0.014290462,0.9140414,0.01432146,0.014412987
1,Munkkiniemi,False,0.006216216,0.1525939,0.006226541,0.6403941,0.18209173,0.0062275794,0.0062498944
3,Suutarila,False,0.017873894,0.017885676,0.017868094,0.017933233,0.892671,0.017862653,0.017905464
1,Tuomarinkylä,False,0.0055315443,0.005518018,0.46019918,0.005502883,0.0055391653,0.0055134213,0.51219577
3,Vuosaari,False,0.004478338,0.584452,0.39312002,0.004473172,0.004516467,0.0044833445,0.004476708
1,Kampinmalmi,False,0.6883199,0.0028093061,0.0028097308,0.29762036,0.0028107595,0.002817692,0.002812244
3,Puistola,False,0.95706487,0.007152493,0.007155995,0.0071498114,0.007164038,0.007156658,0.007156124
3,Malmi,False,0.5826187,0.0047887326,0.004774651,0.0047782804,0.0047972957,0.004772453,0.39346987
1,Maunula,False,0.009559833,0.12284838,0.21512079,0.009584558,0.009558155,0.009585216,0.62374306
3,,False,0.4460405,0.0065268707,0.52127975,0.006509353,0.0065492545,0.006577168,0.0065170825
1,Vanhakaupunki,False,0.0026565902,0.0026531327,0.090715714,0.0026538458,0.2080206,0.6906454,0.0026547466
1,Vallila,False,0.002391287,0.22232124,0.0023889598,0.16425894,0.41166592,0.039835066,0.15713857
2,Kampinmalmi,False,0.005964842,0.005964207,0.59599173,0.0059761205,0.0059839883,0.37415177,0.005967309
3,,True,0.014301526,0.7956671,0.014313287,0.0142934695,0.014303425,0.014292983,0.13282819
1,Vironniemi,True,0.004488281,0.004489913,0.15946947,0.38344398,0.11749919,0.2032371,0.12737207
2,Laajasalo,True,0.0026060469,0.38748893,0.14826907,0.24801004,0.002611288,0.20840819,0.00260642
3,Pasila,False,0.006828637,0.0068264185,0.006818853,0.0068210675,0.0068445066,0.0068398546,0.9590206
2,Vuosaari,False,0.68591046,0.26293758,0.010216891,0.010218665,0.010270863,0.010216776,0.0102287885
1,Haaga,False,0.004621324,0.0046427734,0.116637886,0.004628217,0.5880325,0.0046302523,0.27680704
2,Vanhakaupunki,False,0.010998275,0.011023559,0.34203303,0.011036523,0.6028844,0.011021317,0.011002885
3,Vuosaari,False,0.004217903,0.004223696,0.13425139,0.004218454,0.5688397,0.07281601,0.21143281
1,Puistola,False,0.002811687,0.0028128177,0.1189363,0.002817859,0.623561,0.0028175148,0.24624279
2,Vironniemi,False,0.0019121361,0.07541815,0.5127185,0.0019133401,0.0019147344,0.0019124962,0.4042106
3,Kallio,False,0.004786284,0.0047774874,0.0047759507,0.004775227,0.631455,0.004774888,0.34465513
1,Kampinmalmi,False,0.27736935,0.0031224564,0.40144983,0.0031147276,0.0031190743,0.30870178,0.0031228077
2,Kaarela,False,0.008427347,0.008427019,0.00845758,0.008422048,0.9494179,0.008421604,0.008426547
3,,False,0.56313777,0.006233911,0.006225731,0.006224113,0.17653687,0.006233385,0.23540822
1,Munkkiniemi,False,0.007958231,0.007974839,0.007955334,0.95224154,0.007974788,0.007947732,0.007947488
3,,False,0.0053068534,0.15714261,0.052106254,0.005306249,0.76953095,0.0053044157,0.0053026546
1,Kampinmalmi,False,0.23818998,0.0024314958,0.002433349,0.33710197,0.0024312956,0.4149782,0.002433704
2,Vuosaari,True,0.047766432,0.7140908,0.047628537,0.047628567,0.047628537,0.047628548,0.047628544
3,Puistola,False,0.011040374,0.011025389,0.17646937,0.011018882,0.60307395,0.011047768,0.17632423
1,Kampinmalmi,True,0.0037754886,0.0037718234,0.0037763214,0.39861074,0.003774594,0.5825157,0.0037753044
2,Vironniemi,True,0.004217235,0.0042216573,0.0042167422,0.42917326,0.5497332,0.004227894,0.004210045
3,,False,0.9045977,0.015904635,0.015891256,0.015884353,0.015893118,0.01591383,0.015915055
1,Kampinmalmi,False,0.007972815,0.007955061,0.007953974,0.007954075,0.9522691,0.007943178,0.007951821
2,Vironniemi,False,0.0023457478,0.0023462803,0.8428704,0.14538959,0.002347715,0.0023549844,0.002345265
3,,False,0.0051356284,0.0051184525,0.005128887,0.005112776,0.22608407,0.005131633,0.7482885
1,Laajasalo,False,0.0041057095,0.19080906,0.004099511,0.004105532,0.32641092,0.466376,0.0040932666
2,Lauttasaari,False,0.0032651536,0.32241943,0.6612506,0.0032561214,0.0032572353,0.0032602723,0.0032912241
3,,False,0.004622368,0.0046230042,0.31072336,0.004625237,0.004624425,0.004626274,0.66615534
1,Kampinmalmi,False,0.41258857,0.002924164,0.002933814,0.0029254071,0.0029265387,0.48582014,0.08988131
2,Herttoniemi,False,0.6836662,0.26863635,0.009535342,0.00954214,0.009548998,0.009532189,0.009538727
3,Kaarela,False,0.47697264,0.0040879124,0.0040926556,0.0041039195,0.004119289,0.13440359,0.37221998
1,Vallila,False,0.0027510347,0.0027540547,0.0027565921,0.0027592375,0.0027513457,0.7994293,0.1867985
2,Vironniemi,False,0.0024271288,0.002434563,0.45766854,0.0024381354,0.1443372,0.063494205,0.32720023
3,,False,0.0055016675,0.005504423,0.0055067763,0.005507345,0.06585258,0.005503698,0.90662354
1,Pitäjänmäki,False,0.0030492488,0.0030553734,0.4154099,0.08376809,0.003050662,0.0030588338,0.48860794
2,Kaarela,False,0.0023531276,0.0023521897,0.17215016,0.0023521443,0.65201896,0.002355511,0.16641787
2,Kampinmalmi,False,0.39013284,0.009588642,0.5620591,0.009552709,0.009580203,0.009541815,0.009544683
3,Vallila,False,0.11329284,0.15661016,0.14758733,0.0049347715,0.5676877,0.004943379,0.004943818
1,Lauttasaari,False,0.002982431,0.002982726,0.0029941944,0.0029837135,0.0029887224,0.2581807,0.7268875
2,Kampinmalmi,False,0.010244311,0.5598114,0.010253406,0.010208966,0.38899648,0.010237169,0.010248298
3,,False,0.0046356735,0.0046271915,0.004628722,0.0046177404,0.004627794,0.004623496,0.9722394
1,Herttoniemi,False,0.0025203428,0.002511604,0.0025128918,0.0025176862,0.5220165,0.0025129467,0.46540803
2,Vanhakaupunki,False,0.0071858224,0.0072110095,0.007176664,0.00715521,0.54747874,0.21313858,0.21065398
3,,False,0.004953488,0.004949315,0.9702872,0.0049434286,0.004958032,0.004961996,0.004946554
1,,False,0.5950769,0.0034157399,0.0034167855,0.06655616,0.0034247355,0.3246953,0.0034143415
2,Vironniemi,False,0.002109864,0.002107674,0.5123261,0.0021049348,0.024928706,0.3842452,0.07217752
3,Herttoniemi,False,0.023971729,0.47068402,0.023885932,0.023918891,0.023841104,0.02385775,0.40984058
1,,False,0.0027558878,0.0027532643,0.75110245,0.0027498626,0.0027532633,0.0027596077,0.23512565
2,Vironniemi,False,0.0027616252,0.39705428,0.3348176,0.21834946,0.0027599179,0.0027624147,0.04149472
3,,False,0.008449249,0.00842785,0.008410836,0.1702202,0.7876511,0.0084112035,0.0084295245
1,,False,0.0023500395,0.002345996,0.4395237,0.31875584,0.05704768,0.1776288,0.0023479455
2,Kulosaari,False,0.085164025,0.013040235,0.24840358,0.27104452,0.35635564,0.012996061,0.01299598
3,,False,0.007952648,0.007965007,0.007951193,0.0079877125,0.007950087,0.952245,0.007948359
1,Vallila,False,0.002207847,0.3310229,0.0022070745,0.07223317,0.0022074338,0.10834964,0.481772
2,Vironniemi,True,0.0039757,0.003990702,0.08809723,0.23659526,0.54893106,0.114434786,0.0039752224
3,Pitäjänmäki,False,0.008945222,0.4421323,0.00895255,0.0089397505,0.008972116,0.008934982,0.5131231
1,Haaga,False,0.17342286,0.062733635,0.0044833254,0.19928329,0.55112576,0.0044728406,0.0044783135
2,Vuosaari,False,0.007548763,0.18617779,0.007551259,0.0075444034,0.7760845,0.0075501446,0.0075431843
3,Mellunkylä,False,0.36062586,0.0043404456,0.004338274,0.0043375418,0.323425,0.0043458277,0.2985871
1,Kampinmalmi,False,0.004334812,0.004338893,0.97394204,0.0043350416,0.004337015,0.0043786853,0.0043334723
3,,False,0.008947673,0.634423,0.3207887,0.008945481,0.008956573,0.008986095,0.008952459
1,Vartiokylä,False,0.004101523,0.0041046687,0.9754131,0.004088394,0.0040970226,0.0040958095,0.004099439
2,Vironniemi,False,0.013018732,0.013078236,0.013006751,0.013120627,0.9216434,0.013032508,0.013099815
3,,False,0.006822713,0.0068409764,0.0068421713,0.0068061417,0.006819078,0.3722911,0.59357786
1,Pitäjänmäki,False,0.02046268,0.020416742,0.31280872,0.020416766,0.020446073,0.020478014,0.58497095
2,Vuosaari,False,0.003184298,0.0031857071,0.41260818,0.12597373,0.0031900643,0.20120797,0.2506501
1,Vironniemi,False,0.0053054993,0.3883728,0.005318524,0.005306992,0.43560937,0.15477455,0.005312304
2,Suutarila,True,0.0031218356,0.0031136232,0.003117476,0.0031287991,0.0031191043,0.0031189744,0.9812802
3,,False,0.2543712,0.008443391,0.008419548,0.1509564,0.56091297,0.008424381,0.008472079
1,Vironniemi,False,0.005729913,0.12594807,0.46837556,0.09430215,0.2036185,0.09629903,0.005726763
2,Kampinmalmi,False,0.46045336,0.0032698843,0.3272093,0.1992739,0.003273567,0.0032574767,0.0032625229
3,,False,0.32270578,0.013002855,0.013013592,0.01301225,0.61222345,0.013004776,0.0130373025
1,Suutarila,False,0.0029921602,0.35218537,0.002994726,0.19939326,0.292667,0.0029904747,0.14677699
2,Vironniemi,True,0.010251571,0.010232304,0.93855566,0.010212121,0.010297947,0.010226183,0.010224258
3,,False,0.023816897,0.02386098,0.023819042,0.8570246,0.0238414,0.023816897,0.023820205
1,,False,0.0031872357,0.5344795,0.20471182,0.0031793849,0.123020746,0.12823698,0.0031843344
2,Vallila,False,0.0057413755,0.005735623,0.005736373,0.0057213046,0.9655943,0.0057377303,0.0057333116
3,,False,0.011928983,0.46402958,0.012004451,0.4762222,0.011950785,0.011926577,0.011937412
1,Herttoniemi,False,0.004097889,0.10142033,0.004100958,0.0040950747,0.27752852,0.6046534,0.0041038063
2,Vallila,False,0.014317332,0.69675773,0.0143608,0.014309912,0.23144825,0.014408337,0.014397567
3,,False,0.010237841,0.31477454,0.35864204,0.28556144,0.010270391,0.010274153,0.010239618
2,Vanhakaupunki,False,0.003682891,0.0036732508,0.0036838984,0.0036714477,0.0036836744,0.003679531,0.97792524
1,Vironniemi,False,0.5287106,0.002205347,0.46026805,0.0022027863,0.0022068569,0.0022018887,0.0022044557
2,Vironniemi,False,0.008937395,0.008964628,0.10942088,0.34389442,0.4210878,0.008947511,0.09874737
3,Lauttasaari,False,0.0119731575,0.011953696,0.011942362,0.011922681,0.9283561,0.011914965,0.01193704
1,Ullanlinna,False,0.0034172798,0.45914748,0.41241583,0.0034066522,0.003409837,0.0034196314,0.11478332
2,Lauttasaari,False,0.0024304928,0.16238758,0.22338648,0.002432886,0.6045023,0.0024294008,0.0024307808
3,Malmi,False,0.0143225705,0.3590777,0.014347923,0.014390173,0.014359871,0.4330212,0.15048058
1,Kampinmalmi,True,0.007543671,0.0075593865,0.36165082,0.007536912,0.6005924,0.007574576,0.007542246
2,Kallio,False,0.8913826,0.09428722,0.0028621003,0.0028623652,0.0028771616,0.002865501,0.0028630889
3,Pukinmäki,False,0.493123,0.005969977,0.0059714187,0.005962493,0.47700852,0.0059812074,0.005983339
1,Reijola,True,0.26799622,0.07084727,0.0021104952,0.0021126582,0.13481495,0.0021095912,0.5200088
2,Taka-Töölö,False,0.0027600715,0.0027556533,0.17928937,0.29862198,0.37766856,0.0027563341,0.13614799
1,Kampinmalmi,False,0.18760568,0.0025145174,0.0025245592,0.002512646,0.0025164774,0.28687426,0.51545185
3,,False,0.0055194674,0.005510371,0.14777872,0.14262018,0.41445702,0.0055291047,0.27858517
1,Kampinmalmi,False,0.0023909572,0.0023958879,0.25117743,0.0023858831,0.002390017,0.30249837,0.4367615
3,Malmi,False,0.00954039,0.9426715,0.009546037,0.009570585,0.009582426,0.00954075,0.009548327
1,Haaga,False,0.0036726955,0.23174255,0.0036673301,0.11616544,0.63740844,0.0036674838,0.0036760964
2,Maunula,False,0.008463965,0.18164653,0.68178964,0.008413907,0.008451674,0.10280412,0.008430242
3,Kallio,False,0.10078818,0.008950719,0.008946308,0.008941042,0.18212426,0.008940518,0.6813089
1,Vallila,False,0.009553251,0.15202014,0.009549847,0.009531597,0.009539728,0.6147592,0.19504622
2,Maunula,False,0.34176624,0.014353943,0.45585266,0.014304753,0.0143595785,0.14506337,0.014299405
3,Oulunkylä,False,0.29965147,0.0047804117,0.004783217,0.0047742175,0.6764457,0.0047725583,0.0047923964
1,Pitäjänmäki,False,0.688661,0.20170955,0.0026124984,0.09918442,0.0026114474,0.002613649,0.0026074105
2,Munkkiniemi,True,0.009562611,0.009540048,0.009554792,0.009538572,0.79901963,0.009542526,0.15324181
1,Vironniemi,False,0.0027052537,0.0027037219,0.4793304,0.0027159222,0.09956274,0.36972892,0.043253068
2,Reijola,False,0.15930538,0.017880524,0.017886192,0.017885359,0.017895436,0.2737144,0.49543273
3,,False,0.23527615,0.33256143,0.2766955,0.0057230396,0.0057281503,0.0057306457,0.13828513
1,Taka-Töölö,False,0.12599064,0.003982395,0.31876406,0.0039850734,0.06720677,0.47607628,0.003994796
2,Ullanlinna,False,0.0035818059,0.0035856536,0.77664053,0.20542538,0.0035919887,0.0035921813,0.0035824534
3,Vuosaari,True,0.005979511,0.79601854,0.005975825,0.005966026,0.005977741,0.0059846574,0.17409769
1,Vartiokylä,False,0.07142383,0.0028085283,0.42123228,0.049737744,0.0028131106,0.21250331,0.2394812
3,,True,0.18098564,0.0047761505,0.004772594,0.004774717,0.0047766864,0.21945535,0.5804588
2,Alppiharju,False,0.0047833016,0.0047837086,0.004782721,0.88773996,0.004784777,0.088347204,0.0047782823
3,Kaarela,False,0.0059820213,0.0059750974,0.005971355,0.005962782,0.005984433,0.0059682685,0.96415603
1,Lauttasaari,False,0.0029842975,0.72664124,0.25841442,0.0029914267,0.0029891578,0.0029933825,0.0029860546
2,Vuosaari,False,0.18348934,0.072873555,0.27970886,0.0029218937,0.0029235103,0.3250798,0.13300306
3,Tuomarinkylä,False,0.011941237,0.011926974,0.011934386,0.011908282,0.011957319,0.011936705,0.9283951
1,Latokartano,False,0.5207482,0.00896401,0.0089755645,0.008935162,0.008957962,0.4344688,0.008950299
2,Vuosaari,False,0.007960726,0.0079716025,0.007955567,0.007995826,0.9522144,0.007949162,0.00795267
1,Kampinmalmi,False,0.32586038,0.006244853,0.0062315394,0.0062274453,0.64296347,0.00623236,0.006239919
2,Reijola,False,0.028636824,0.028622203,0.41970658,0.028595418,0.028615719,0.028807186,0.4370161
3,,False,0.54519826,0.007570598,0.0075293207,0.00752465,0.3155875,0.0075381324,0.10905154
1,Kampinmalmi,False,0.0042219553,0.004232337,0.41322702,0.0042138095,0.004222237,0.11367936,0.4562033
2,Vironniemi,False,0.005321727,0.074594036,0.4679187,0.0052977894,0.0053174393,0.2416908,0.19985953
3,Taka-Töölö,False,0.0046278955,0.0046218573,0.41297713,0.0046246536,0.56389844,0.004625181,0.004624836
1,Vartiokylä,False,0.08401693,0.0025132264,0.79362446,0.0025118436,0.0025233242,0.0025171947,0.11229302
